property_name,property_address,latitude,longitude,OpenStreetMap_address,property_price,property_description,tipe_property,certificate,dilengkapi_perabotan,kondisi_properti,jalur_telepon,jumlah_lantai,daya_listrik,tanggal_tayang,luas_bangunan,luas_tanah,kamar_tidur,kamar_mandi,garasi_mobil
"Rumah 2 Lantai di Bukit Raflesia, Jln Residen H. Najamudin Palembang, Sukarame, Palembang","Sukarame, Palembang ",-2.9038353,104.71415723280438,"Sukarame, Palembang, Sumatera Selatan, Indonesia",Rp. 1.400.000.000,"Call/WA : 0816-382660

Dijual Rumah 2 Lantai di Bukit Raflesia, Jln Residen H. NajamudinPalembang

Luas tanah : 140 m2
Luas bangunan : 200 m2
Kamar Mandi : 3 unit
Kamar Tidur : 3 unit
Jumlah lantai : 2

Harga : Rp 1.400.000.000 / unit

Spesifikasi :
Sertifikat Hak Milik
IMB
PBB
Listrik 2200 watt
Air PAM
Alamat :Jln Residen H NajamudinKomplek Bukit Raflesia KentenPalembang

Deskripsi :
Rumah 2 lantai kondisi bagus siap huni, lokasi dalam komplek sehingga lebih a,am dan nyaman,One gate sistem.
Akses jalan 2 mobil, cocok untuk Tempat Tinggal, Kantor dan lainnya.

Call/WA : 0816-382660",Rumah,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,,2,2200,27 Sep 2020, 200 m², 140 m²,3,3,1
"Rumah Bagus 58/105 di komplek Citra Grand City Palembang, Alang Alang Lebar, Palembang","Alang Alang Lebar, Palembang ",-2.9557179,104.6706955,"Alang Alang Lebar, Palembang, Sumatera Selatan, 30151, Indonesia",Rp. 675.000.000,"Call/WA : 0816-382660

Dijual Rumah Bagus 58/105 di komplek Citra Grand City Palembang

Luas Tanah : 105 m2
Luas Bangunan : 58 m2
Kamar tidur : 3 unit
Kamar mandi : 1 unit

Harga : Rp 675.000.000 / unit

Spesifikasi :
Sertifikat HGB
Listrik 1300 watt
Air ATS 

Bonus :
Kitchen Set
Canopy Belakang
AC 2 unit

Call/WA : 0816-382660",Rumah,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,,1,1300,26 Sep 2020, 58 m², 105 m²,3,1,1
"Rumah + Kost tipe 300/602 Pakjo Palembang, Ilir Barat I, Palembang","Ilir Barat I, Palembang ",-2.970133,104.67994114097745,"Ilir Barat I, Palembang, Sumatera Selatan, Indonesia",Rp. 2.200.000.000,"Call/WA : 0816-382660

Dijual Rumah + Kost tipe 300/602 Pakjo Palembang

Spec :
LT : 602 m2
LB : 300 m2
KT : 9
KM : 8
Lantai: 2
Listrik : 2200 
Carport : 10 Mobil

Harga : Rp. 2,2 M

Alamat :
Lr. Al-hikmah pangkal. Dkt sekolah Islam fathonah Palembang

Call/WA : 0816-382660",Rumah,SHM - Sertifikat Hak Milik,Semi Furnished,Bagus,,2,2200,26 Sep 2020, 300 m², 602 m²,9,8,2
"Rumah Cantik tipe 200/300 di Kedamaian Permai Palembang, Ilir Timur II, Palembang","Ilir Timur II, Palembang ",-2.9659463,104.77772717002355,"Ilir Timur II, Palembang, Sumatera Selatan, Indonesia",Rp. 2.800.000.000,"Dijual Rumah Cantik tipe 200/300 di Kedamaian Permai Palembang

LB : 200m2
LT : 300m2
KT : 3
KM : 3
Gudang : 1 unit
Listrik : 1300 Watt
Garasi : 1 Mobil
Carport : 1 Mobil

Harga : 2,8 M

Alamat :
Komplek Kedamaian Permai
Jln Residen A Rojak
Palembang",Rumah,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,,1,1300,26 Sep 2020, 200 m², 300 m²,3,3,1
"Rumah 250/350 Murah di Perumahan Bukit Sejahtera Poligon Palembang, Gandus, Palembang","Gandus, Palembang ",-3.0020309,104.6966331,"Gandus, Palembang, Sumatera Selatan, 30149, Indonesia",Rp. 1.199.000.000,"Call/WA : 0816-382660

Dijual Rumah 250/350 Murah di Perumahan Bukit Sejahtera Poligon Palembang

Luas tanah : 350 m2
Luas bangunan : 250 m2
Kamar tidur : 5 unit
Kamar mandi : 3
Jumlah lantai : 1

Harga : Rp 1.2 M

Spesifikasi :
~ Sertifikat Hak Milik
~ Listrik 2200 watt
~ Mushalla
~ Air PDAM
~ Garasi
~ Carport

Deskripsi :
Lokasi dalam komplek sehingga lebih aman, strategis dan mudah dijangkau.

Call/WA : 0816-382660",Rumah,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,,2,2200,26 Sep 2020, 250 m², 350 m²,5,3,1
"Rumah Minimalis-Nyaman-Aman ditengah Kota, Ilir Barat I, Palembang","Ilir Barat I, Palembang ",-2.970133,104.67994114097745,"Ilir Barat I, Palembang, Sumatera Selatan, Indonesia",Rp. 8.280.000.000,"Lokasi terletak dekat Griya Agung/Istana Gubernur sekitar 500 Meter.
Hanya 10 menit dari likasi kegiatan ekonomi dan sosial seperti Palembang Icon Mall, Sekolah Palembang Haranpan (SPH), Hotel Aryaduta atau RS Siloam Sriwijaya.
Lokasi bebas banjir, aman dan tenang .
Jarak muka rumah ke jalan sekitar 12 meter dengan halaman belakang yang cukup luas. Cocok untuk kumpul keluarga.

HARGA BISA NEGO DAN TANPA PERANTARA
Hubungi : Holan Sianipar /HP 08117102234",Rumah,SHM - Sertifikat Hak Milik,Semi Furnished,,,1,3500,28 Nov 2020, 200 m², 612 m²,4,3,
"rumah mewah 2 menit dari universitas bina darma, Plaju, Palembang","Plaju, Palembang ",-3.0103848500000003,104.82151254714321,"Plaju, Palembang, Sumatera Selatan, 30268, Indonesia",Rp. 1.350.000.000,"dijual rumah posisi hook tanah luas, lokasi strategis dekat dg kampus bina darma, pgri, muhamadiah, unit terbatas",Rumah,SHM - Sertifikat Hak Milik,Unfurnished,Baru,,1,2200,04 Dec 2020, 120 m², 184 m²,3,2,
"Town House di lokasi tengah kota, Ilir Timur I, Palembang","Ilir Timur I, Palembang ",-2.9781197500000003,104.75527385678066,"Ilir Timur I, Palembang, Sumatera Selatan, Indonesia",Rp. 1.500.000.000,"Town House 3 lantai baruLokasi dekat pusat kota, bebas banjirAkses gampang, angkot rute Ampera - Pagar Alam, beca, dllFasilitas ibadah lengkap tinggal jalan kakiDekat restoran: Sarimande, Pempek Tince, Krupuk 1707, dll",Rumah,SHM - Sertifikat Hak Milik,Unfurnished,,1,3,4400,14 Sep 2020, 160 m², 96 m²,3,3,2
"5 menit dari Bandara, Rumah Nyaman Siap Huni di Palembang, Sukarame, Palembang","Sukarame, Palembang ",-2.9038353,104.71415723280438,"Sukarame, Palembang, Sumatera Selatan, Indonesia",Rp. 700.000.000,"Rumah dekat Bandara Palembang dijual cepat karena pemilik BU. Segera hubungi kami karena kondisi rumah siap huni! Akses terdekat: -Bandara SMB Palembang 2 Km -Rumah Sakit Myria 2 Km -Supermarket 2 Km -Pusat Kota 7 Km Kelebihan: -Airnya bersih (sumur gali), lokasi rumah dekat hutan Kota Puntikayu, sehingga airnya terjamin -Keamanan terjamin -Perumahan nyaman dan aman",Rumah,SHM - Sertifikat Hak Milik,Furnished,Sudah Renovasi,,1,1300,31 Dec 2020, 185 m², 200 m²,3,2,1
"Rumah Siap Huni Palembang, Sukarame, Palembang","Sukarame, Palembang ",-2.9038353,104.71415723280438,"Sukarame, Palembang, Sumatera Selatan, Indonesia",Rp. 2.650.000.000,"Dijual Rumah Siap Huni
Dekat Jalan Utama

Jl. Perindustrian I, Lorong Unglen, KM9, Sukarami
Juga bisa di akses dari Jalan Surya Sakti, Sebelah Trackindo CAT
Dekat Mesjid
Bebas Banjir

Sertifikat Hak Milik
Luas tanah 748m
Luas Bangunan (+-)300m
2 Lantai
8 Kamar Tidur (4 kamar tiap lantai)
2 Kamar Mandi (hanya di lantai 1)
2 Gudang besar
Dapur Luas
Depan : 1 Garasi Mobil dan halaman muat 9 mobil 
Sisa tanah di sebelah kanan rumah masih sangat luas",Rumah,SHM - Sertifikat Hak Milik,Semi Furnished,Bagus,,2,2200,17 Oct 2020, 300 m², 748 m²,8,2,1
"Rumah minimalis lokasi strategis di Jalan Bangau Palembang, Ilir Timur II, Palembang","Ilir Timur II, Palembang ",-2.9659463,104.77772717002355,"Ilir Timur II, Palembang, Sumatera Selatan, Indonesia",Rp. 6.000.000.000,"uas tanah : 399m2
Luas bangunan : 400 m2
Kamar mandi : 4+1 unit
Kamar tidur : 6 + 1 unit
Jumlah lantai : 2,5 lantai
Gudang : 1 unit
Dapur : 4 unit
Hadap : Utara

Spesifikasi :
Sertifikat Hak Milik
Parkiran 6 mobil
Listrik 3 meteran masing masing 4400 Watt
PDAM
Water Heater
CCTV

Nilai lebih :
Lokasi dijalan utama yg bisa dilalui semua jenis kendaraan
1 menit ke Sekolah Menengah Atas SMA Xaverius 1 Bangau
1 menit ke Kampus Universitas Katolik Musi Charitas, UNIKA Musi Charitas
1 menit ke Taman Kanak Kanak TK Barunawati Rajawali
1 menit ke Taman Kanak Kanak TK Indriasana
1 menit ke Sekolah Dasar SD Indriasana
1 menit ke Sekolah Menengah Pertama SMP Indriasana
1 menit ke Sekolah Menengah Seminari Menengah St Paulus
1 menit ke Rumah Sakit Ibu dan Anak RSIA Tiara Fatrin
3 menit ke SPBU Pertamina terdekat",Rumah,SHM - Sertifikat Hak Milik,Unfurnished,Bagus Sekali,,3,2200,28 Nov 2020, 400 m², 400 m²,4,6,6
"hunian generasi milinial 10 menit dari PTC mall, Sukarame, Palembang","Sukarame, Palembang ",-2.9038353,104.71415723280438,"Sukarame, Palembang, Sumatera Selatan, Indonesia",Rp. 445.000.000,Bima residen merupakan perumahan konsep Mediterania lokasi hanya 10 menit dari PTC Mall,Rumah,SHM - Sertifikat Hak Milik,Unfurnished,Baru,,1,1300,14 Dec 2020, 60 m², 90 m²,2,2,
"rumah mewah 5 menit dari Unsri, Ilir Barat I, Palembang","Ilir Barat I, Palembang ",-2.970133,104.67994114097745,"Ilir Barat I, Palembang, Sumatera Selatan, Indonesia",Rp. 1.350.000.000,"demang ningrat merupakan perumahan exclusip di demang, lokasi pusat kota hanya:
3 menit dari istana guburnur 
5 menit ke unsri 
7 menit ke ps mall",Rumah,SHM - Sertifikat Hak Milik,Unfurnished,Baru,,1,,04 Dec 2020, 125 m², 112 m²,3,2,
"New Listing Rumah di Villa Tanjung Harapan Palembang, Sako, Palembang","Sako, Palembang ",-2.9255981,104.7864873,"Sako, Palembang, Sumatera Selatan, 30163, Indonesia",Rp. 2.400.000.000,"WA Sekarang :
Friska : 082175865152
Olivia : 081367450808

New Listing Jual Rumah di Villa Tanjung Harapan Palembang

Luas tanah : 360 m2
Luas bangunan : 176 m2
Kamar Tidur : 4 + 1 unit
Kamar mandi : 3 unit

Harga : Rp 2.400.000.000

Spesifikasi :
Sertipikat Hak Milik
IMB
PBB
Listrik 2200 watt
Air PAM
Carport : 1 mobil

Deskripsi :
Rumah bagus siap huni. Terletak di komplek one gate system. Lokasi mudah dijangkau, cocok untuk tempat Tinggal.",Rumah,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,,,2200,26 Dec 2020, 176 m², 360 m²,5,3,
"New Listing Rumah di Dempo Lr Rotan Lebat Palembang, Ilir Timur I, Palembang","Ilir Timur I, Palembang ",-2.9781197500000003,104.75527385678066,"Ilir Timur I, Palembang, Sumatera Selatan, Indonesia",Rp. 2.300.000.000,"WA Sekarang :
Mona : 081379290820
Lendra 081288535034

New Listing Jual Rumah di Dempo Lr Rotan Lebat Palembang

Luas tanah : 190 m2
Luas bangunan : 150 m2
Kamar tidur : 4 unit
Kamar mandi : 2 unit

Harga : Rp 2.300.000.000

Spesifikasi :
Sertipikat Hak Milik
Listrik 2200 watt
Air PAM

Deskripsi :
Rumah bagus siap huni, berada di tengah kota yang mudah dijangkau serta akses kemana-mana mudah.",Rumah,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,,,2200,26 Dec 2020, 150 m², 190 m²,4,2,
"Promo Desember menanti, Seberang Ulu I, Palembang","Seberang Ulu I, Palembang ",-3.0139369499999997,104.77189834322922,"Seberang Ulu I, Palembang, Sumatera Selatan, Indonesia",Rp. 395.000.000,"Posisi hook dan sisa tanah sudah diamankan. WOW secepat itu pdhl ini Cluster baruu
tunggu apalagi krna tiap tahun harga pasti akan selalu naikk.
cukup DP 10% dari harga sudah termasuk biaya-biaya/ALLIN ditambah lg PROMO CASHBACK 10JT. Arcadia Town Center rumah termurah dikelasnya:)
info detail hubungi 082115811717 / 0895637309013",Rumah,SHM - Sertifikat Hak Milik,Unfurnished,Baru,,1,1300,21 Dec 2020, 36 m², 90 m²,2,1,
"Townhouse murah Kawasan Elit!, Alang Alang Lebar, Palembang","Alang Alang Lebar, Palembang ",-2.9557179,104.6706955,"Alang Alang Lebar, Palembang, Sumatera Selatan, 30151, Indonesia",Rp. 575.000.000,"INVESTASI CERDAS UNTUK MASA DEPAN ANDA!

Hanya 10 JT sudah dapat hunian mewah(komersil) terbaik!

Tanpa DP? BETUL Tanpa DP!!

Green Center Park Palembang.
(Lokasi Di kawasan Citra Grand City, area Palembang Kotamadya)

Lokasi strategis, harga termurah dikelasnya.

Cicilan mulai dari 4 jutaan.

Promo Terbatas:(Oktober 2020)

*Tanpa DP(untuk KPR Pertama/tidak ada cicilan rumah yg sedang berjalan saat ini)

*Cashback 10%
*Free Biaya KPR(max 15jt)
*Bonus free biaya AJB, 
*Free biaya BPHTB, 
*Free biaya Balik Nama SHM

Fasum:
One gate system
Cctv 24 jam
Ruang serbaguna
Mushola
Jalan komplek lebar 7-8meter
Taman bermain

Fasum luar komplek:
Dekat MCD
Dekat Cinema mall
Dekat Danau eco
Dekat Giant
Dekat bandara
Dekat sekolah 
Dekat pasar tradisionall
Jooging track

Segera dapatkan unitnya sebelum kehabisan!

Tanya2 / Info2 / Kepo2 Dulu :

0813 5320 9990 (WA)

Tian",Rumah,SHM - Sertifikat Hak Milik,,,,2,2200,17 Oct 2020, 60 m², 91 m²,3,2,
"Investasi Cerdas Komersil Murah Palembang, Alang Alang Lebar, Palembang","Alang Alang Lebar, Palembang ",-2.9557179,104.6706955,"Alang Alang Lebar, Palembang, Sumatera Selatan, 30151, Indonesia",Rp. 338.000.000,"INVESTASI CERDAS UNTUK MASA DEPAN ANDA!

Hanya 5 JT sudah dapat hunian mewah(komersil) terbaik!


Green Center Park Palembang.
(Lokasi Di kawasan Citra Grand City, area Palembang Kotamadya)

Lokasi strategis, harga termurah dikelasnya.

Cicilan mulai dari 2,5jutaan dan 3 jutaan.

Promo Terbatas:(Oktober 2020)

*Tanpa DP(untuk KPR Pertama/tidak ada cicilan rumah yg sedang berjalan saat ini)

*Cashback 10%
*Free Biaya KPR(max 15jt)
*Bonus free biaya AJB, 
*Free biaya BPHTB, 
*Free biaya Balik Nama SHM

Fasum:
One gate system
Cctv 24 jam
Ruang serbaguna
Mushola
Jalan komplek lebar 7-8meter
Taman bermain

Fasum luar komplek:
Dekat MCD
Dekat Cinema mall
Dekat Danau eco
Dekat Giant
Dekat bandara
Dekat sekolah 
Dekat pasar tradisionall
Jooging track

Segera dapatkan unitnya sebelum kehabisan!

Tanya2 / Info2 / Kepo2 Dulu :

0813 5320 9990 (WA)

Tian",Rumah,SHM - Sertifikat Hak Milik,,Baru,,,1300,17 Oct 2020, 40 m², 98 m²,2,1,
"Arcadia Town Center, perumahan mewah berada di lokasi yang sangat strategis di pinggir jalan poros jakabaring arah tol palidra, Seberang Ulu II, Palembang","Seberang Ulu II, Palembang ",-3.0040895499999998,104.79837729811673,"Seberang Ulu II, Palembang, Sumatera Selatan, Indonesia",Rp. 595.000.000,"Orchid Residence 1 Type 60/102 SIAP HUNI
Perumahan Arcadia memberikan Fasilitas yang bisa digunakan atau dinikmati oleh keluarga anda seperti:
- Musholla
- ClubHouse (Ruang serbaguna, Badminton, ping pong, volley ball
- Swimming Pool 
- Fitness Center
- Community Center
- Danau Buatan
- Taman
- Jogging Track
- Sport Area
- Play Ground (Taman Bermain Anak-anak)
- Pasar Modern, Supermarket, 24 jam mini market
- Medical Center ( Apotik, praktek Dokter, Rumah bersalin dan Lab)
- Security 24 Jam
- 5 menit ke Mall
- 7 menit ke Gelora Sriwijaya
- 10 Menit Kepasar Induk Jakabaring
- 15 Menit Ke Pusat Kota
DP minimal 10% sdh free BBN, BPHTB, AJB dan biaya surat menyurat lainnya. 
Untuk Informasi lebih lanjut Hubungi:
Bisa Langsung Datang kekantor kami .
Jl. Gubernur H.Achmad Bastari, Jakabaring Palembang


info hubungi ; Nisa
082115811717/0895637309013",Rumah,SHM - Sertifikat Hak Milik,,Bagus Sekali,,,1300,07 Nov 2020, 60 m², 102 m²,2,1,
"Hunian strategis bebas banjir hanya 7 menit dari OPI MALL., Seberang Ulu I, Palembang","Seberang Ulu I, Palembang ",-3.0139369499999997,104.77189834322922,"Seberang Ulu I, Palembang, Sumatera Selatan, Indonesia",Rp. 499.000.000,"ARCADIA TOWN CENTER.
perumahan exclusive berada di area commersial jakabaring , hanya 7 menit saja dari OPI MALL JAKABARING.

Bebas biaya AJB, BBN, BPHTB, SHM, IMB.

fasilitas yg akan di bangun sangat berkelas dan lengkap seperti;
'' mushola''
"" gedung serbaguna""
"" medical center (puskesma dan dokter umum)
"" danau taman komplek.
"" taman bermain anak.
"" food city ( resto, cafe, pasar modern )
"" jogging track.
"" lapangan olahraga ( sepakbola dan basket)
"" club house ( fitness dan kolam renang)

Dekat dengan jalan TOL-PALEMBANG INDERLAYA, 200 mtr dari pembangunan RS. BUNDA dan UNIVERSITAS KADER BANGSA.

ARCADIA TOWN CENTER

Orchid recidence 2
type 48 LT 90 harga 499 jta , angsuran 3,7 jta an

* DP hanya 10 % dari harga jual.

DAPATKAN HADIAH LANGSUNG TANPA DI UNDI.

info hubungi ; Nisa
082115811717/0895637309013",Rumah,SHM - Sertifikat Hak Milik,,,,,1300,21 Sep 2020, 48 m², 90 m²,2,1,
"Rumah besar dengan halaman luas dekat bandara airport., Sukarame, Palembang","Sukarame, Palembang ",-2.9038353,104.71415723280438,"Sukarame, Palembang, Sumatera Selatan, Indonesia",Rp. 850.000.000,"Rumah dengan halaman depan dan samping yg masih sangat luas. dekat bandara Airport hanya 10 menit, pasar km 5, lokasi strategis, jalan bisa tembus kenten, suka bangun, sekip. harga nego sampai deal",Rumah,SHM - Sertifikat Hak Milik,Semi Furnished,Bagus,,1,3300,23 Oct 2020, 156 m², 400 m²,5,3,3
"Arcadia town center hunian strategis bebas biaya surat - surat., Seberang Ulu I, Palembang","Seberang Ulu I, Palembang ",-3.0139369499999997,104.77189834322922,"Seberang Ulu I, Palembang, Sumatera Selatan, Indonesia",Rp. 499.000.000,"Hunian berkelas dan terbaik di area commersial jakabaring .

lokasi sangat strategis karna berada hanya 5 menit dari Opi mall , palembang bird park , Opi water fun , gedung serbaguna , stasiun LRT , Jalan TOL , masjid , pasar tradisional , stadion gelora sriwijaya jakabaring , sirkuit MOTO GP , dan tentu nya masih banyak lagi yang lain nya .

dan tak mau kalah juga di dalam komplek perumahan kita juga akan kita bangun fasilitas2 yang berkelas juga seperti : mushola , gedung serbaguna , club house , sport area , medical center , pasar , taman komplek dan taman bermain anak.

miliki segera jangan ada kata nanti , karna yang pasti harga perumahan akan slalu naik dan naik.

harga kita masih tergolong murah loh dan kita jga mnyediakan berbagai macam type , harga mulai dari 395 juta sampai 899 juta .

GRATIS Biaya AJB , BBN dan BPHTB .
PROMO akhir tahun dapat kan hadiah langsung tanpa di undi seperti HP, TV, AC, Kulkas dan Mesin cuci.

info hubungi ; Nisa
082115811717/0895637309013",Rumah,SHM - Sertifikat Hak Milik,,Baru,,,1300,21 Sep 2020, 48 m², 90 m²,2,1,
"Arcadia Town Center, Hunian strategis di jakabaring, DP 10% , bebas biaya AJB, BBN dan BPHTB., Seberang Ulu I, Palembang","Seberang Ulu I, Palembang ",-3.0139369499999997,104.77189834322922,"Seberang Ulu I, Palembang, Sumatera Selatan, Indonesia",Rp. 395.000.000,"Arcadia town center '' living in harmony ''

Hunian strategis bebas biaya AJB, BBN dan BPHTB.
Aman, nyaman, tentram dan bebas banjir.

spesifikasi teknis.
pondasi cor tapak beton, struktur beton bertulang, dinding batu bata di plester di aci, finishing cat, plafond gypsum, rangka hollow, atap genting beton, kusen kayu aluminium, air WTP, instalasi PLN 2200 watt.

type 36 luas tanah 90m2 harga 395 juta, DP 10% dari harga jual sudah ALLIN (IMB, SHM, BBN, BPHTB, AJB, BIAYA PEMASANGAN AIR, BIAYA PEMASANGAN LISTRIK) 
PROMO CASHBACK akhir tahun menanti. wow hemat banget kan. TUNGGU APALAGI! Amankan unit anda sekarang juga

hubungi : 082115811717/0895637309013",Rumah,SHM - Sertifikat Hak Milik,,Baru,,,1300,07 Nov 2020, 36 m², 90 m²,2,1,
"Arcadia Town Center, lokasi strategis, bebas banjir, dapat hadiah langsung tanpa di undi, Seberang Ulu I, Palembang","Seberang Ulu I, Palembang ",-3.0139369499999997,104.77189834322922,"Seberang Ulu I, Palembang, Sumatera Selatan, Indonesia",Rp. 499.000.000,"Arcadia town center jakabaring.

Promo beli rumah dapat hadiah langsung seperti HP, AC, TV, Kulkas dll.

Bebas biaya AJB, BBN, BPHTB, SHM dan IMB.

Lokasi strategis persis berada di jalan poros jakabaring, lokasi hanya 7 menit dari OPI MALL JAKABARING PALEMBANG, 5 menit dari jalan TOL, dll.

type 48 luas tanah 90m2, harga 499 juta, DP 10% dari harga jual.

info hubungi ; Nisa
082115811717/0895637309013",Rumah,SHM - Sertifikat Hak Milik,,Baru,,,1300,21 Sep 2020, 48 m², 90 m²,2,1,
"Rumah di Sasana Patra Tegal Binangun Palembang, Plaju, Palembang","Plaju, Palembang ",-3.0103848500000003,104.82151254714321,"Plaju, Palembang, Sumatera Selatan, 30268, Indonesia",Rp. 700.000.000,Rumah Dijual Palembang,Rumah,SHM - Sertifikat Hak Milik,,,,,1300,28 Nov 2020, 250 m², 178 m²,3,1,
"rumah mewah, Ilir Barat II, Palembang","Ilir Barat II, Palembang ",-2.99850145,104.74414825731299,"Ilir Barat II, Palembang, Sumatera Selatan, Indonesia",Rp. 12.000.000.000,"Rumah Dijual Palembang RUMAH MEWAH FULL FURNISH JATI JEPARA SIAP HUNI 
LUAS BANGUNAN 900 DIMENSI 15 * 30 
2 LANTAI LUAS TANAH 750 DIM 15 50 
KAMAR TIDUR 7
PERABOTAN BERKELAS 
SIAP PAKAI KOLAM RENANG 5 *13 
GARASI VOLUME UNTUK 4 MOBIL 
LUAS BANGUNAN 900 
TANAH 750 
KAMAR MANDI ADA 6 
FASILITAS : 
AC GARDEN GORDYN MICROWAVE , OVEN , PAM , REFRIGERATOR,STOVE,SWIMING FULL,TELEPON , WATER HEATER 

HARGA :
12 M / NEGO",Rumah,SHM - Sertifikat Hak Milik,,,1,,2200,19 Dec 2020, 900 m², 750 m²,7,6,
"rumah moderen minimalis, Ilir Barat II, Palembang","Ilir Barat II, Palembang ",-2.99850145,104.74414825731299,"Ilir Barat II, Palembang, Sumatera Selatan, Indonesia",Rp. 2.700.000.000,"Rumah Dijual Palembang DIJUAL RUMAH MODEREN MINIMALIS
LETAK STRATEGIS DI PUSAT KOTA PALEMBANG 
AKSES 10 MENIT KE PUSAT PERBELANJAAN (MALL) PERKANTORAN,PERBANKAN , DLL
UKURAN BANGUNAN 551
TANAH 273
KAMAR TIDUR 6
KAMAR MANDI 4 
LANTAI 2 
FASILITAS : AC,CAFPORT,GARASI,GORDEN,OVEN
,PAM,REFRIGATOR,STOVE,WATER HEATER,

HARGA : 
2,7 M - NEGO",Rumah,SHM - Sertifikat Hak Milik,,,,,1300,19 Dec 2020, 551 m², 273 m²,6,4,
"rumah strategis,belakang PTC palembang, sisa 3 unit,ready stock, Ilir Timur II, Palembang","Ilir Timur II, Palembang ",-2.9659463,104.77772717002355,"Ilir Timur II, Palembang, Sumatera Selatan, Indonesia",Rp. 650.000.000,"dijual segera
perumahan di Seduduk Putih, belakang PTC Palembang Trade Center, sisa 3 unit lagi 
luas bangunan 70m,luas tanah 138m, kamar tidur 3,kamar mandi 2,carport,ruang dapur,rumah baru dan siap huni

harga 650 juta, 
hubungi
maman 081242411611",Rumah,SHM - Sertifikat Hak Milik,Unfurnished,Baru,1,1,1300,10 Nov 2020, 70 m², 138 m²,3,2,1
"Rumah 105/238 Gardena Hill KM 8 Palembang, Sukarame, Palembang","Sukarame, Palembang ",-2.9038353,104.71415723280438,"Sukarame, Palembang, Sumatera Selatan, Indonesia",Rp. 600.000.000,"Call/WA : 0816-382660

Dijual Rumah 105/238 Gardena Hill KM 8 Palembang

Spec :
LT = 238 mtr
LB = 105 mtr
KT = 2
KM = 1
Lantai = 1
Listrik = 1.300 watt
Air PAM ATA

Perumahan Gardena Hill Jalan Gotong Royong KM.8

Harga 600 jt

Call/WA : 0816-382660",Rumah,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,,1,1300,26 Sep 2020, 105 m², 238 m²,2,1,
"Rumah 180/100 Komplek Demang Hill Jln Demang Lebar daun Palembang, Ilir Barat I, Palembang","Ilir Barat I, Palembang ",-2.970133,104.67994114097745,"Ilir Barat I, Palembang, Sumatera Selatan, Indonesia",Rp. 1.100.000.000,"Call/WA : 0816-382660

Dijual Rumah 180/100 Komplek Demang Hill Jln Demang Lebar daun Palembang

LT : 100
LB : 180
KT : 4 
KM : 2
Lt : 2
Listrik : 2200 Watt
Garasi mobil
Car port

Spec :
- SHM
- IPB
- PBB
- PAM

Turun Harga : dari 1,5 M menjadi 1,1 M

Call/WA : 0816-382660",Rumah,SHM - Sertifikat Hak Milik,Semi Furnished,Bagus Sekali,,2,2200,26 Sep 2020, 180 m², 100 m²,4,2,1
